,,,,,,,,,,,,,,,,,,,,,,,
AGOTADO,K6237,43 ,21510-03300,KOREA,CARTER MOTOR  ,KIA ION 1.250,MOBIS,,20%,0,,,383,COMPARTIDO,LISTA ALFABETICA A -Z ,KIA,C,,2,C,MOTOR,,
,CH2618,78 ,9025197,CHINA,CARTER MOTOR ACEITE ,CH SAIL,OEM ,"$ 167,000",20%,159000,,,2455,COMPARTIDO,LISTA ALFABETICA A -Z ,CHEVROLET,C,,2,C,MOTOR,,
AGOTADO,CH0500,241 ,-96820500,CHINA,CAUCHO INFERIOR RADIADOR ,CH CHRONOS-I10,OEM,,20%,0,,,384,COMPARTIDO,LISTA ALFABETICA A -Z ,CHEVROLET,C,,2,C,MOTOR,,
,H1139,3,(43662-07184),NAL,CAUCHO RADIADOR ,HD ATOS,OEM,"$ 3,870",20%,3680,,,385,COMPARTIDO,LISTA ALFABETICA A -Z ,HYUNDAI,C,,2,C,MOTOR,,
AGOTADO,H6345,87 ,93490-B4100,INDIA,CINTA MODULO AIRBAG ,HD GRAND I-10 - 1.2 ,HYUNDAI,,20%,0,,,386,COMPARTIDO,LISTA ALFABETICA A -Z ,HYUNDAI,C,,5,C,CARROCERIA,,
,C0055,31 ,C0018,CHINA,CONECTOR DEPOSITO FRENO ,DW CIELO-RACER,OEM,"$ 1,414",20%,1300,,,387,COMPARTIDO,LISTA ALFABETICA A -Z ,DAEWOO,C,,4,C,PARTE ELECTRICA,,
AGOTADO,k1897,7,5PK1220,KOREA,CORREA ACCESORIOS,KIA PICANTO ION,DAYCO,,20%,#N/D,,,388,DAP,LISTA ALFABETICA A -Z ,KIA,C,,2,C,MOTOR,,
AGOTADO,H4930,8 ,4PK673,KOREA,CORREA AIRE ACONDICIONADO,HD ATOS / KIA / I10,DAYCO,,20%,#N/D,,,389,SOLO DAP,LISTA ALFABETICA A -Z ,HYUNDAI,C,,2,C,MOTOR,,
AGOTADO,H3761,6 ,4PK765,KOREA,CORREA ALTERNADOR,HD ATOS,DAYCO,,20%,#N/D,,,390,SOLO DAP,LISTA ALFABETICA A -Z ,HYUNDAI,C,,2,C,MOTOR,,
AGOTADO,CH3971,M2,4PK0815,CHINA,CORREA ALTERNADOR ,CH SPRINT98- A-A VISION,JZK,,20%,0,,,391,COMPARTIDO,LISTA ALFABETICA A -Z ,CHEVROLET,C,,2,C,MOTOR,,
AGOTADO,K4776,1 ,6PK1230/1227)(25212-03980,KOREA,CORREA ALTERNADOR ,KIA ALL NEW PICANTO 1.2,MOBIS,,20%,0,,,392,COMPARTIDO,LISTA ALFABETICA A -Z ,KIA,C,,2,C,MOTOR,,
AGOTADO,K4168,69 ,25212-04011,KOREA,CORREA ALTERNADOR  - 5PK1257,KIA ION 1.0 CON A-A,DONGIL,,20%,0,,,393,COMPARTIDO,LISTA ALFABETICA A -Z ,KIA,C,,2,C,MOTOR,,
AGOTADO,H4797,37 ,25212-2B020,KOREA,CORREA ALTERNADOR  - 6PK1257 ,HD I25-I35,KAP,,20%,0,,,394,COMPARTIDO,LISTA ALFABETICA A -Z ,HYUNDAI,C,,2,C,MOTOR,,
AGOTADO,K4367,102 ,25212-03200,KOREA,CORREA ALTERNADOR  5PK1210,KIA ION 1.250 CON A-A,MOBIS,,20%,0,,,395,COMPARTIDO,LISTA ALFABETICA A -Z ,KIA,C,,2,C,MOTOR,,
AGOTADO,H5431,94 ,25212-03050,KOREA,CORREA ALTERNADOR -5PK1230,HD GRAND I10-ION 1250,DONGIL,,20%,0,,,396,COMPARTIDO,LISTA ALFABETICA A -Z ,HYUNDAI,C,,2,C,MOTOR,,
AGOTADO,H0702,262 ,25212-2G700,KOREA,CORREA ALTERNADOR -6PK2554,HD TUCSON IX35-REVOL GAS 2.0,GATES,,20%,0,,,397,COMPARTIDO,LISTA ALFABETICA A -Z ,HYUNDAI,C,,2,C,MOTOR,,
,K6245,14 ,25212-2B000,KOREA,CORREA ALTERNADOR K-6PK2137,KIA CERATO FORTE 1.6,KAP,"$ 43,880",20%,41790,,,398,COMPARTIDO,LISTA ALFABETICA A -Z ,KIA,C,,2,C,MOTOR,,
AGOTADO,H0074,21 ,94792,KOREA,CORREA DISTRIBUCION 101 DIENTES,HD ATOS INDU / I10 / PICANTO,DAYCO,,20%,#N/D,,,399,SOLO DAP,LISTA ALFABETICA A -Z ,HYUNDAI,C,,2,C,MOTOR,,
AGOTADO,H3678,21 ,94660,KOREA,CORREA DISTRIBUCION 105 DIENTES,HD VISION,DAYCO,,20%,#N/D,,,400,SOLO DAP,LISTA ALFABETICA A -Z ,HYUNDAI,C,,2,C,MOTOR,,
AGOTADO,CH0035,21 ,94904,KOREA,CORREA DISTRIBUCION 109 DIENTES ,CH SPARK CHRONOS,DAYCO,,20%,#N/D,,,401,SOLO DAP,LISTA ALFABETICA A -Z ,CHEVROLET,C,,2,C,MOTOR,,
AGOTADO,D0322,27 ,94078,KOREA,CORREA DISTRIBUCION 111 DIENTES,CH CORSA / CIELO,DAYCO,,20%,#N/D,,,402,SOLO DAP,LISTA ALFABETICA A -Z ,CHEVROLET,C,,2,C,MOTOR,,
AGOTADO,H1365,31 ,57231-29100,KOREA,CORREA HIDRAULICO ,HD VISION- GETZ -RIO XCITE,KAP,,20%,0,,,403,COMPARTIDO,LISTA ALFABETICA A -Z ,HYUNDAI,C,,2,C,MOTOR,,
,H1402,81 ,23212-02510,KOREA,CREMALLERA VOLANTE ,HD ATOS KIA PICANTO,OEM,"$ 36,100",20%,34300,,,404,COMPARTIDO,LISTA ALFABETICA A -Z ,HYUNDAI,C,,2,C,MOTOR,,
,H1702,5 ,23212-02510,KOREA,CREMALLERA VOLANTE ,HD ATOS KIA PICANTO,MOBIS,"$ 57,800",20%,#N/D,,,405,PTE COMPARTIR,LISTA ALFABETICA A -Z ,HYUNDAI,C,,2,C,MOTOR,,
,CH4129,215 ,96439960,CHINA,CUERPO ACELERACION ,CH CHRONOS,OEM,"$ 282,500",20%,269000,,,406,COMPARTIDO,LISTA ALFABETICA A -Z ,CHEVROLET,C,,4,C,PARTE ELECTRICA,,
,CH5807,141 ,96446922,CHINA,CULATA MOTOR ,"CH AVEO/OPTRA 1,4/1,6 (2 ORIFICIOS LUBRICACION)",OEM,"$ 829,500",20%,658000,,,407,COMPARTIDO,LISTA ALFABETICA A -Z ,CHEVROLET,C,,2,C,MOTOR,,
,CH6246,102 ,9024680 / 24101859,CHINA,CULATA MOTOR ,CH SAIL - C14,OEM,"$ 588,000",20%,560000,,,408,COMPARTIDO,LISTA ALFABETICA A -Z ,CHEVROLET,C,,2,C,MOTOR,,
AGOTADO,CH0898,126 ,96666228,CHINA,CULATA MOTOR ,CH SPARK CHRONOS-SOLA - B10S,OEM,,20%,0,,,409,COMPARTIDO,LISTA ALFABETICA A -Z ,CHEVROLET,C,,2,C,MOTOR,,
,CH5069,121 ,96416261,CHINA,CULATA MOTOR ,CH SPARK GT 4 PUNTOS COMPLETA,OEM,"$ 787,500",20%,750000,,,410,COMPARTIDO,LISTA ALFABETICA A -Z ,CHEVROLET,C,,2,C,MOTOR,,
,V0366,113 ,96416261,CHINA,CULATA MOTOR ,CH SPARK GT 4 PUNTOS SOLA ,OEM ,"$ 414,800",20%,295000,,,411,COMPARTIDO,LISTA ALFABETICA A -Z ,CHEVROLET,C,,2,C,MOTOR,,
,CH6245,129 ,24542619K,CHINA,CULATA MOTOR ,"CH SPARK GT N300, N200  1,200 CC-B12D- 4 PUNTOS",OEM,"$ 504,000",20%,280000,,,412,COMPARTIDO,LISTA ALFABETICA A -Z ,CHEVROLET,C,,2,C,MOTOR,,
,CH4948,117 ,96666228,CHINA,CULATA MOTOR ,CH SPARK-CHRON COMPLETA - B10S,OEM,"$ 1,102,500",20%,1050000,,,413,COMPARTIDO,LISTA ALFABETICA A -Z ,CHEVROLET,C,,2,C,MOTOR,,
,D3403,138 ,11110A-78B01-000 94581246,CHINA,CULATA MOTOR ,DW TICO-DAMAS,OEM,"$ 430,500",20%,410000,,,414,COMPARTIDO,LISTA ALFABETICA A -Z ,DAEWOO,C,,2,C,MOTOR,,
,H4918,90 ,22100-02789,CHINA,CULATA MOTOR ,HD I I10 / ATOS / KIA PICANTO-SOLA,OEM,"$ 665,700",20%,427000,,,415,COMPARTIDO,LISTA ALFABETICA A -Z ,HYUNDAI,C,,2,C,MOTOR,,
AGOTADO,H6179,109 ,22100-02789 ,CHINA,CULATA MOTOR ,HD I I10 / ATOS / KIA PICANTO COMPLETA,OEM,,20%,0,,,416,COMPARTIDO,LISTA ALFABETICA A -Z ,HYUNDAI,C,,2,C,MOTOR,,
,K6324,93 ,22100-03440,CHINA,CULATA MOTOR ,KIA PICANTO ION 1.250  COMPLETA -G4LC,OEM,"$ 2,083,200",20%,1984000,,,417,COMPARTIDO,LISTA ALFABETICA A -Z ,KIA,C,,2,C,MOTOR,,
,CH6350,75 ,96446922,CHINA,CULATA MOTOR ,CH AVEO/OPTRA COMPLETA - 2 ORIFICIOS,OEM,"$ 1,627,000",20%,1549900,,,418,COMPARTIDO,LISTA ALFABETICA A -Z ,CHEVROLET,C,,2,C,MOTOR,,
AGOTADO,CH6351,79 ,9024680 (24101859),CHINA,CULATA MOTOR ,CH SAIL -  COMPLETA,OEM ,,20%,0,,,419,COMPARTIDO,LISTA ALFABETICA A -Z ,CHEVROLET,C,,2,C,MOTOR,,
,D3939,83 ,94581246,CHINA,CULATA MOTOR ,DW TICO DAMAS - COMPLETA,OEM ,"$ 79,200",20%,791800,,,420,COMPARTIDO,LISTA ALFABETICA A -Z ,DAEWOO,C,,2,C,MOTOR,,
AGOTADO,CH5211,255 ,9000952,CHINA,CUNA MOTOR ,CH AVEO,OEM,,20%,0,,,421,COMPARTIDO,LISTA ALFABETICA A -Z ,CHEVROLET,C,,2,C,MOTOR,,
,K0266,245 ,62400-1Y100,KOREA,CUNA MOTOR ,KIA PICANTO ION ,MOBIS,"$ 661,500",20%,630000,,,422,COMPARTIDO,LISTA ALFABETICA A -Z ,KIA,C,,2,C,MOTOR,,
AGOTADO,H0993,20 ,43372-02000,KOREA,CUNA SINC 1ra-2da ,HD ATOS,MINWOO,,20%,0,,,423,COMPARTIDO,LISTA ALFABETICA A -Z ,HYUNDAI,C,,3,C,TRANSMISION,,
AGOTADO,H3606,4 ,43373-02000,KOREA,CUNA SINC 3ra-4ta,HD ATOS,MINWOO,,20%,0,,,424,COMPARTIDO,LISTA ALFABETICA A -Z ,HYUNDAI,C,,3,C,TRANSMISION,,
,CH0865,ESTI3,E12666150,NAL,DISCO FRENO ,CH CORSA-RACER-CIELO-LANOS-MONZA,BIG,"$ 75,600",20%,72000,,,425,COMPARTIDO,LISTA ALFABETICA A -Z ,CHEVROLET,D,,2,D,MOTOR,,
,CH5820,102 ,E12666159,NAL,DISCO FRENO ,CH SPARK GT-SAIL,BIG,"$ 73,500",20%,70000,,,426,COMPARTIDO,LISTA ALFABETICA A -Z ,CHEVROLET,D,,1,D,SUSPENSION,,
,H4972,77 ,E12664553,NAL,DISCO FRENO ,KIA PICANTO-I10-ION,BIG,"$ 76,080",20%,69000,,,427,COMPARTIDO,LISTA ALFABETICA A -Z ,KIA,D,,1,D,SUSPENSION,,
,R0058,80,E12666149,NAL,DISCO FRENO ,RN DUSTER 4x4 2.0 ,BIG,"$ 128,100",20%,122000,,,428,COMPARTIDO,LISTA ALFABETICA A -Z ,RENAULT,D,,1,D,SUSPENSION,,
,R1140,99 ,E12666163/BD3108,NAL,DISCO FRENO ,RN MN LOGAN-SANDERO MN,BIG,"$ 94,900",20%,90400,,,429,COMPARTIDO,LISTA ALFABETICA A -Z ,RENAULT,D,,1,D,SUSPENSION,,
,CH0554,131 ,E12666175,NAL,DISCO FRENO ,CH MATIZ-SPARK-CHRONOS,BIG,"$ 65,100",20%,62000,,,430,COMPARTIDO,LISTA ALFABETICA A -Z ,CHEVROLET,D,,,,,,
,H4249,84 ,E12666152,NAL,DISCO FRENO  VENTILADOS,HD ATOS,BIG,"$ 72,500",20%,67000,,,431,COMPARTIDO,LISTA ALFABETICA A -Z ,HYUNDAI,D,,1,D,SUSPENSION,,
,R0272,115 ,E12666148,NAL,DISCO FRENO  VENTILADOS,RN CLIO II-SYMBOL-LOGAN-MEGANE-SCENIC1.6,BIG,"$ 96,900",20%,90000,,,432,COMPARTIDO,LISTA ALFABETICA A -Z ,RENAULT,D,,1,D,SUSPENSION,,
,H0637,79,24110-02200,CHINA,EJE DE LEVAS DE ,HD I10-ATOS,OEM,"$ 153,300",20%,146000,,,433,COMPARTIDO,LISTA ALFABETICA A -Z ,HYUNDAI,E,,2,E,MOTOR,,
,CH0479,111,96666394,CHINA,EJE LEVAS ,CH SPARK-CHRONOS,OEM,"$ 141,900",20%,135100,,,434,COMPARTIDO,LISTA ALFABETICA A -Z ,CHEVROLET,E,,2,E,MOTOR,,
,H5565,90,24100-02510,CHINA,EJE LEVAS ,HD ATOS 1.0,OEM,"$ 156,500",20%,149000,,,435,COMPARTIDO,LISTA ALFABETICA A -Z ,HYUNDAI,E,,2,E,MOTOR,,
,H0721,4 ,24110-02200,INDIA,EJE LEVAS ,HD I10-PICANTO ,HYUNDAI,"$ 288,300",20%,274600,,,436,COMPARTIDO,LISTA ALFABETICA A -Z ,HYUNDAI,E,,2,E,MOTOR,,
,CH4603,10 DAP,OS89410,NAL,EMP CARTER MOTOR ,CH SPARK GT - N200 - N300,FRACO,"$ 11,000",15%,#N/D,,,437,SOLO DAP,LISTA ALFABETICA A -Z ,CHEVROLET,E,,2,E,MOTOR,,
,H3797,9 DAP,OS3640001,NAL,EMP CARTER MOTOR ,HD ATOS 999c,FRACO,"$ 9,270",15%,#N/D,,,438,SOLO DAP,LISTA ALFABETICA A -Z ,HYUNDAI,E,,2,E,MOTOR,,
,R0388,15 DAP,OS6540050,NAL,EMP CARTER MOTOR ,RN CLIO 1390cc  R9 inyeccion,FRACO,"$ 18,540",15%,#N/D,,,439,SOLO DAP,LISTA ALFABETICA A -Z ,RENAULT,E,,2,E,MOTOR,,
,R0734,15 DAP,OS6540109,NAL,EMP CARTER MOTOR ,RN CLIO II/  MEGANE 1.4 / SYMBOL,FRACO,"$ 14,935",15%,#N/D,,,440,SOLO DAP,LISTA ALFABETICA A -Z ,RENAULT,E,,2,E,MOTOR,,
,R0786,18 DAP,OS6540140,NAL,EMP CARTER MOTOR ,RN LOGAN / KANGOO,FRACO,"$ 14,935",15%,#N/D,,,441,SOLO DAP,LISTA ALFABETICA A -Z ,RENAULT,E,,2,E,MOTOR,,
,H3193.,12 DAP,HG6040030 SB,NAL,EMP CULATA ,"CH CORSA 1,4",FRACO,"$ 26,780",15%,#N/D,,,442,SOLO DAP,LISTA ALFABETICA A -Z ,CHEVROLET,E,,1,E,SUSPENSION,,
,CH1011,06 DAP,HG1640080SB,NAL,EMP CULATA ,CH LUV 2.2 L,FRACO,"$ 26,780",15%,#N/D,,,443,SOLO DAP,LISTA ALFABETICA A -Z ,CHEVROLET,E,,2,E,MOTOR,,
,CH0894.,13 DAP,HG8940010SB,NAL,EMP CULATA ,"CH N200 - N300 - SPARK GT - ESPERO 1,6",FRACO,"$ 26,780",15%,#N/D,,,444,SOLO DAP,LISTA ALFABETICA A -Z ,CHEVROLET,E,,2,E,MOTOR,,
,CH2108,10 ,HG1640060SB,NAL,EMP CULATA ,CH OPTRA 1.8,FRACO,"$ 21,630",15%,#N/D,,,445,SOLO DAP,LISTA ALFABETICA A -Z ,CHEVROLET,E,,2,E,MOTOR,,
,K4526,9 DAP,HG3640012SB,NAL,EMP CULATA ,HD GRAND I10 1.25,FRACO,"$ 26,780",15%,#N/D,,,446,SOLO DAP,LISTA ALFABETICA A -Z ,HYUNDAI,E,,2,E,MOTOR,,
,H1721,11 DAP,HG3630001ML0,NAL,EMP CULATA ,KIA ION EKO 2013,FRACO,"$ 55,620",15%,#N/D,,,447,SOLO DAP,LISTA ALFABETICA A -Z ,KIA,E,,2,E,MOTOR,,
,K4486,06 DAP,HG3630001NR,NAL,EMP CULATA ,KIA PICANTO ION 1.0 - 3 PISTONES,FRACO,"$ 28,840",15%,#N/D,,,448,SOLO DAP,LISTA ALFABETICA A -Z ,KIA,E,,2,E,MOTOR,,
,R0355,12 DAP,HG6540046SB,NAL,EMP CULATA  / ADBESTO,RN TWINGO  16 VALVULAS / CLIO CAMPUS,FRACO,"$ 26,780",15%,#N/D,,,449,SOLO DAP,LISTA ALFABETICA A -Z ,RENAULT,E,,2,E,MOTOR,,
,R0396,18 DAP,HG6540045SB,NAL,EMP CULATA  / ADBESTO,RN TWINGO FASE II 8 VALVULAS,FRACO,"$ 26,780",15%,#N/D,,,450,SOLO DAP,LISTA ALFABETICA A -Z ,RENAULT,E,,2,E,MOTOR,,
,CH1122,13 DAP,HG6040036SB / 96378802,NAL,EMP CULATA  / ADBESTO 1 LAGRIMA,CH AVEO/OPTRA ,FRACO,"$ 26,780",15%,#N/D,,,451,SOLO DAP,LISTA ALFABETICA A -Z ,CHEVROLET,E,,2,E,MOTOR,,
,R0750,18 DAP,HG6540046MLO,NAL,EMP CULATA  / METALICO,RN TWINGO  16 VALVULAS / CLIO CAMPUS,FRACO,"$ 43,260",15%,#N/D,,,452,SOLO DAP,LISTA ALFABETICA A -Z ,RENAULT,E,,2,E,MOTOR,,
,K4415,10 DAP,HG3640012MLO,NAL,EMP CULATA - 4PIST METAL,KIA ION 1.250-GRANDI10 - 4 PISTONES,FRACO,"$ 50,470",15%,#N/D,,,453,SOLO DAP,LISTA ALFABETICA A -Z ,KIA,E,,2,E,MOTOR,,
,R0770,16 DAP,HG6540170SB,NAL,EMP CULATA  -ADBESTO,RN LAGUNA DUSTER  2.0L/ MEGANE II,FRACO,"$ 26,780",15%,#N/D,,,454,SOLO DAP,LISTA ALFABETICA A -Z ,RENAULT,E,,2,E,MOTOR,,
,H1408,13 DAP,HG3640015SB,NAL,"EMP CULATA  ESP.1,3",HD I10 - PICANTO,FRACO,"$ 26,780",15%,#N/D,,,455,SOLO DAP,LISTA ALFABETICA A -Z ,HYUNDAI,E,,2,E,MOTOR,,
,R0752,17 DAP,HG6540105MLO,NAL,EMP CULATA  METALICO,RN LOGAN-SANDERO 8V,FRACO,"$ 48,410",15%,#N/D,,,456,SOLO DAP,LISTA ALFABETICA A -Z ,RENAULT,E,,2,E,MOTOR,,
,H3668,13 DAP,HG3640070SB,NAL,EMP CULATA  SENCILLO,HD VISION ,FRACO,"$ 26,780",15%,#N/D,,,457,SOLO DAP,LISTA ALFABETICA A -Z ,HYUNDAI,E,,2,E,MOTOR,,
,R0052,17 DAP,HG6540050SB,NAL,EMP CULATA / ADBESTO,RN CLIO 1400 / R/9 INYECCION,FRACO,"$ 26,780",15%,#N/D,,,458,SOLO DAP,LISTA ALFABETICA A -Z ,RENAULT,E,,2,E,MOTOR,,
,R0260,16 DAP,HG6540109SB,NAL,EMP CULATA / ADBESTO,RN CLIO FASE II 1.4 /SIMBOL 16 VAL /MEGANE 1.4 /SCENIC,FRACO,"$ 26,780",15%,#N/D,,,459,SOLO DAP,LISTA ALFABETICA A -Z ,RENAULT,E,,2,E,MOTOR,,
,R0751,16 DAP,HG6540140SB,NAL,EMP CULATA / ADBESTO,RN SYMBOL 8 VALVULAS /LOGAN / KANGOO 1.4,FRACO,"$ 26,780",15%,#N/D,,,460,SOLO DAP,LISTA ALFABETICA A -Z ,RENAULT,E,,2,E,MOTOR,,
,CH3192,10 DAP,HG1640045N,NAL,EMP CULATA / ADBESTO 2 LAGRIMAS,CH AVEO/OPTRA ,FRACO,"$ 30,000",15%,#N/D,,,461,SOLO DAP,LISTA ALFABETICA A -Z ,CHEVROLET,E,,2,E,MOTOR,,
,R0287,16 DAP,HG6540109MLO,NAL,EMP CULATA / METALICO,RN CLIO FASE II 1.4 /SIMBOL 16 VAL /MEGANE 1.4 /SCENIC,FRACO,"$ 63,860",15%,#N/D,,,462,SOLO DAP,LISTA ALFABETICA A -Z ,RENAULT,E,,2,E,MOTOR,,
,D0970,10 DAP,HG1640020SB,NAL,EMP CULATA SENCILLO,"DW RACER/CIELO/LANOS/FAMILY/CORSA 1,6",FRACO,"$ 26,780",15%,#N/D,,,463,SOLO DAP,LISTA ALFABETICA A -Z ,DAEWOO,E,,2,E,MOTOR,,
,D0975,13 DAP,HG1630001SB,NAL,EMP CULATA SENCILLO,DW TICO/MATIZ/DAMAS,FRACO,"$ 26,780",15%,#N/D,,,464,SOLO DAP,LISTA ALFABETICA A -Z ,DAEWOO,E,,2,E,MOTOR,,
,H1718,13 DAP,HG3640001SB,NAL,EMP CULATA SENCILLO,HD ATOS ,FRACO,"$ 26,780",15%,#N/D,,,465,SOLO DAP,LISTA ALFABETICA A -Z ,CHEVROLET,E,,2,E,MOTOR,,
,K1409,13 DAP,HG3640010SB,NAL,EMP CULATA SENCILLO,KIA PICANTO / HD i10,FRACO,"$ 26,780",15%,#N/D,,,466,SOLO DAP,LISTA ALFABETICA A -Z ,KIA,E,,2,E,MOTOR,,
,CH1119,13 DAP,HG1640010SB,NAL,EMP CULATA SENCILLO ,CH SPARK/CHRONOS,FRACO,"$ 26,780",15%,#N/D,,,467,SOLO DAP,LISTA ALFABETICA A -Z ,CHEVROLET,E,,2,E,MOTOR,,
,H1717,13 DAP,HG3640020SB,NAL,EMP CULATA SENCILLO ,HD ACCENT/VERNA ,FRACO,"$ 26,780",15%,#N/D,,,468,SOLO DAP,LISTA ALFABETICA A -Z ,HYUNDAI,E,,2,E,MOTOR,,
,R1010,10 DAP,HG6040075MLO,NAL,EMP CULATA SENCILLO METALICO,"CH AVEO / OPTRA 1.4, 1.6, 1.8",FRACO,"$ 59,740",15%,#N/D,,,469,SOLO DAP,LISTA ALFABETICA A -Z ,CHEVROLET,E,,2,E,MOTOR,,
,CH3553,12 DAP,HG1640010SM,NAL,EMP CULATA SOBRE MEDIDA,CH SPARK,FRACO,"$ 33,990",15%,#N/D,,,470,SOLO DAP,LISTA ALFABETICA A -Z ,CHEVROLET,E,,2,E,MOTOR,,
,D0971,12 DAP,HG1640021SM,NAL,EMP CULATA SOBRE MEDIDA,DW RACER/CIELO,FRACO,"$ 33,990",15%,#N/D,,,471,SOLO DAP,LISTA ALFABETICA A -Z ,DAEWOO,E,,2,E,MOTOR,,
,H0096,12 DAP,HG3640070SM,NAL,EMP CULATA SOBRE MEDIDA,HD ACCENT - VISION,FRACO,"$ 33,990",15%,#N/D,,,472,SOLO DAP,LISTA ALFABETICA A -Z ,HYUNDAI,E,,2,E,MOTOR,,
,K1407,13 DAP,HG3640010SM,NAL,EMP CULATA SOBRE MEDIDA,KIA PICANTO/ HYUNDAI I10,FRACO,"$ 33,990",15%,#N/D,,,473,SOLO DAP,LISTA ALFABETICA A -Z ,KIA,E,,2,E,MOTOR,,
,H2298,12 DAP,HG3640021SM,NAL,EMP CULATA SOBRE MEDIDA ,HD ACCENT,FRACO,"$ 33,990",15%,#N/D,,,474,SOLO DAP,LISTA ALFABETICA A -Z ,HYUNDAI,E,,2,E,MOTOR,,
,H1719,12 dap,HG3640001SM,NAL,EMP CULATA SOBRE MEDIDA ,HD ATOS ,FRACO,"$ 33,990",15%,#N/D,,,475,SOLO DAP,LISTA ALFABETICA A -Z ,HYUNDAI,E,,2,E,MOTOR,,
,D3328,12 DAP,HG1630001SM,NAL,EMP CULATA SobreMedida ,DW TICO-MATIZ,FRACO,"$ 33,990",15%,#N/D,,,476,SOLO DAP,LISTA ALFABETICA A -Z ,DAEWOO,E,,2,E,MOTOR,,
,K1408,11 DAP,HG3640010ART,CHINA,EMP CULATA TERMICO ,HD ATOS KIA PICANTO 1.1,FRACO,"$ 51,414",15%,#N/D,,,477,SOLO DAP,LISTA ALFABETICA A -Z ,HYUNDAI,E,,2,E,MOTOR,,
,D0727,11 ,MI1640020,NAL,EMP MULTIPLE ADM. ,DW CIELO-LANOS-CORSA,FRACO,"$ 7,931",15%,5100,,,478,SOLO DAP,LISTA ALFABETICA A -Z ,DAEWOO,E,,2,E,MOTOR,,
,CH1331,11 DAP,MI6040075,NAL,EMP MULTIPLE ADMISION ,CH AVEO,FRACO,"$ 12,566",15%,#N/D,,,479,SOLO DAP,LISTA ALFABETICA A -Z ,CHEVROLET,E,,2,E,MOTOR,,
,CH2744,12 DAP,MI8940011,NAL,EMP MULTIPLE ADMISION ,CH SPARK GT 16V,FRACO,"$ 11,330",15%,#N/D,,,480,SOLO DAP,LISTA ALFABETICA A -Z ,CHEVROLET,E,,2,E,MOTOR,,
,H0119.,11 DAP,MI3640001,NAL,EMP MULTIPLE ADMISION ,HD ATOS ,FRACO,"$ 5,768",15%,#N/D,,,481,SOLO DAP,LISTA ALFABETICA A -Z ,HYUNDAI,E,,2,E,MOTOR,,
,R0057,15 DAP,MI6540141,NAL,EMP MULTIPLE ADMISION ,RN SYMBOL 8V LOGAN 8V KANGO,FRACO,"$ 7,931",15%,#N/D,,,482,SOLO DAP,LISTA ALFABETICA A -Z ,RENAULT,E,,2,E,MOTOR,,
,R0055,16 DAP,MI6540046,NAL,EMP MULTIPLE ADMISION ,RN TWINGO 16 VÁLVULAS   ,FRACO,"$ 11,330",15%,#N/D,,,483,SOLO DAP,LISTA ALFABETICA A -Z ,RENAULT,E,,2,E,MOTOR,,
,R0725,15 DAP,MI6540045,NAL,EMP MULTIPLE ADMISION ,RN TWINGO F2 8V,FRACO,"$ 11,330",15%,#N/D,,,484,SOLO DAP,LISTA ALFABETICA A -Z ,RENAULT,E,,2,E,MOTOR,,
,R0056,17 DAP,MI65401091,NAL,EMP MULTIPLE ADMISION   SIN LIGAS,"RN CLIO FASE II / SYMBOL/ CITYUS /MEGANE 1.4, 1.6",FRACO,"$ 7,931",15%,#N/D,,,485,SOLO DAP,LISTA ALFABETICA A -Z ,RENAULT,E,,2,E,MOTOR,,
,H3572,11 DAP,MI3640015,NAL,EMP MULTIPLE ADMISION (AROS),HD I10,FRACO,"$ 9,270",15%,#N/D,,,486,SOLO DAP,LISTA ALFABETICA A -Z ,HYUNDAI,E,,2,E,MOTOR,,
,R0289,17 DAP,MI6540109,NAL,EMP MULTIPLE ADMISION CON LIGAS,"RN CLIO FASE II / SYMBOL/ CITYUS /MEGANE 1.4, 1.6",FRACO,"$ 19,570",15%,#N/D,,,487,SOLO DAP,LISTA ALFABETICA A -Z ,RENAULT,E,,2,E,MOTOR,,
,K1463,11 ,ME5340115,NAL,EMP MULTIPLE ESCAPE,KIA  KIA RIO,FRACO,"$ 7,931",15%,#N/D,,,488,SOLO DAP,LISTA ALFABETICA A -Z ,KIA,E,,2,E,MOTOR,,
,CH2303,11 DAP,ME6040075,NAL,EMP MULTIPLE ESCAPE ,CH AVEO - OPTRA,FRACO,"$ 19,570",15%,#N/D,,,489,SOLO DAP,LISTA ALFABETICA A -Z ,CHEVROLET,E,,2,E,MOTOR,,
,D0115,12 DAP,ME1640020,NAL,EMP MULTIPLE ESCAPE ,DW RACER/CIELO,FRACO,"$ 7,931",15%,7600,,,490,SOLO DAP,LISTA ALFABETICA A -Z ,DAEWOO,E,,2,E,MOTOR,,
,D0116.,12 DAP,ME1630001,NAL,EMP MULTIPLE ESCAPE ,DW TICO-MATIZ-DAMAS,FRACO,"$ 9,270",15%,#N/D,,,491,SOLO DAP,LISTA ALFABETICA A -Z ,DAEWOO,E,,2,E,MOTOR,,
,H3833,11 DAP,ME3640001,NAL,EMP MULTIPLE ESCAPE ,HD ATOS,FRACO,"$ 11,330",15%,#N/D,,,492,SOLO DAP,LISTA ALFABETICA A -Z ,HYUNDAI,E,,2,E,MOTOR,,
