,,,,,,,,,,,,,,,,,,,,,,,,
AGOTADO,688,K0149,217 ,415101Y000,KOREA,GUAYA CLUTCH ,KIA ION,KIA-OEM,,20%,,,,,,,,,,3,G,TRANSMISION,,
AGOTADO,689,H0320,110 ,41510-07500,KOREA,GUAYA CLUTCH ,KIA PICANTO II,OEM-KIA,,20%,,,,,,,,,,3,G,TRANSMISION,,
,690,K6090,80 ,41510-G6100,KOREA,GUAYA CLUTCH ,KIA PICANTO ION 2018 NEW,ONNURI,"$ 70,100",20%,,,,,,,,,,3,G,TRANSMISION,,
AGOTADO,691,R0980,210 ,7700809961,NAL,GUAYA CLUTCH ,RN CLIO FASE I,BYG,,20%,,,,,,,,,,3,G,TRANSMISION,,
,692,R0981,172 ,8200278120,NAL,GUAYA CLUTCH ,RN CLIO II-SYMBOL-CITIUS,B&G,"$ 29,925",20%,,,,,,,,,,4,G,TRANSMISION,,
,693,R0881,126 ,307706197R,NAL,GUAYA CLUTCH ,RN KWID 2019,B&G,"$ 34,100",20%,,,,,,,,,,4,G,TRANSMISION,,
,694,R0982,178 ,8200449642,NAL,GUAYA CLUTCH ,RN LOGAN-SANDERO,B&G,"$ 31,400",20%,,,,,,,,,,3,G,TRANSMISION,,
AGOTADO,695,R0983,184 ,8200278116,NAL,GUAYA CLUTCH ,RN MEGANE I-SCENIC,BYG,,20%,,,,,,,,,,3,G,TRANSMISION,,
,696,R0979,183 ,8200278121,NAL,GUAYA CLUTCH ,RN TWINGO TODOS,B&G,"$ 30,000",20%,,,,,,,,,,3,G,TRANSMISION,,
,697,H1775,214 ,41510-02010,KOREA,GUAYA CLUTCH ,HD ATOS,ONNURI,"$ 37,500",20%,,,,,,,,,,3,G,TRANSMISION,,
,698,H1415,117 ,41510-0X000,KOREA,GUAYA CLUTCH ,HD I10,ONNURI,"$ 41,900",20%,,,,,,,,,,3,G,TRANSMISION,,
AGOTADO,699,K0151,241 ,41510-07500,KOREA,GUAYA CLUTCH ,KIA PICANTO II,ONNURI,,20%,,,,,,,,,,3,G,TRANSMISION,,
,700,CH5292,123 ,24105069,CHINA,GUAYA CLUTCH ,CH SAIL 1.4 ,OEM,"$ 18,900",20%,,,,,,,,,,3,G,TRANSMISION,,
AGOTADO,701,K0158,80 ,41510-1Y000,KOREA,GUAYA CLUTCH ,KIA ION,MOBIS,,20%,,,,,,,,,,3,G,TRANSMISION,,
AGOTADO,702,K0068,39 ,0K30A-41-150C,KOREA,GUAYA CLUTCH ,KIA RIO 5-5-STYLUS,ONNURI,,20%,,,,,,,,,,3,G,TRANSMISION,,
,703,H4042,88 ,41510-02010,NAL,GUAYA CLUTCH ATOS PESA GRANDE,HD ATOS,B&G,"$ 46,200",20%,,,,,,,,,,3,G,TRANSMISION,,
,704,H3994,113 ,43794-0X000,KOREA,GUAYA CONTROL CAMBIOS,HD I10,ONNURI,"$ 117,100",20%,,,,,,,,,,3,G,TRANSMISION,,
AGOTADO,705,CH0072,114 ,96495488,KOREA,GUAYA CONTROL CAMBIOS ,CH CHRONOS,ONNURI,,20%,,,,,,,,,,3,G,TRANSMISION,,
,706,CH6025,118 ,24105496,CHINA,GUAYA CONTROL CAMBIOS ,CH SAIL,OEM,"$ 73,800",20%,,,,,,,,,,3,G,TRANSMISION,,
AGOTADO,707,CH3823,138 ,87084-09000,KOREA,GUAYA CONTROL CAMBIOS ,CH SAIL ,OEM,,20%,,,,,,,,,,3,G,TRANSMISION,,
,708,CH1222,18 ,24105496,NAL,GUAYA CONTROL CAMBIOS ,CH SAIL - PRECIO PROMO MAS IVA,OEM,"$ 149,000",0%,,,,,,,,,,4,G,TRANSMISION,,
AGOTADO,709,CH2517,L03,96495488,KOREA,GUAYA CONTROL CAMBIOS ,CH SPARK CHRONOS,OEM,,20%,,,,,,,,,,3,G,TRANSMISION,,
,710,K0206,75 ,43794-1Y000,KOREA,GUAYA CONTROL CAMBIOS ,KIA ION/14 ,ONNURI,"$ 132,700",20%,,,,,,,,,,1,G,SUSPENSION,,
,711,K0081,137 ,43794-G6100,KOREA,GUAYA CONTROL CAMBIOS ,KIA PICANTO ALL NEW 17,ONNURI,"$ 140,500",20%,,,,,,,,,,1,G,SUSPENSION,,
AGOTADO,712,K4452,114 ,43794-1Y500,KOREA,GUAYA CONTROL CAMBIOS ,KIA ION DESDE MOD 2015-17,MOBIS,,20%,,,,,,,,,,3,G,TRANSMISION,,
AGOTADO,713,K0170,102 ,43794-1Y000,KOREA,GUAYA CONTROL CAMBIOS ,KIA ION DESDE 2012-14,MOBIS,,20%,,,,,,,,,,3,G,TRANSMISION,,
AGOTADO,714,K0319,142 ,43794-G6100,KOREA,GUAYA CONTROL CAMBIOS ,KIA PICANTO ALL NEW 17,MOBIS,,20%,,,,,,,,,,3,G,TRANSMISION,,
AGOTADO,715,CH0466,126 ,96666925,KOREA,GUAYA FRENO EMERGENCIA,CH SPARK CHRONOS,NG,,20%,,,,,,,,,,1,G,SUSPENSION,,
,716,CH4046,164 ,96666925,NAL,GUAYA FRENO EMERGENCIA  - CON PLATINAS,CH CHRONOS,B&G,"$ 88,100",20%,,,,,,,,,,1,G,SUSPENSION,,
AGOTADO,717,CH0886,130 ,96666925,NAL,GUAYA FRENO EMERGENCIA  - SIN PLATINAS,CH CHRONOS,B&G,,20%,,,,,,,,,,1,G,SUSPENSION,,
AGOTADO,718,H0691,93 ,59770-02020,CHINA,GUAYA FRENO EMERGENCIA DER,HD ATOS,OEM,,20%,,,,,,,,,,1,G,SUSPENSION,,
,719,CH3825,126 ,9022221,CHINA,GUAYA FRENO EMERGENCIA DER CORT,CH SAIL ,OEM,"$ 13,100",20%,,,,,,,,,,1,G,SUSPENSION,,
AGOTADO,720,H0735,106,(59770-02020),NAL,GUAYA FRENO EMERGENCIA DERECHA ,HD ATOS  ,B&G,,20%,,,,,,,,,,1,G,SUSPENSION,,
AGOTADO,721,H6100,90 ,59760-02020,CHINA,GUAYA FRENO EMERGENCIA IZQ,HD ATOS,OEM,,20%,,,,,,,,,,1,G,SUSPENSION,,
AGOTADO,722,H0692,94 ,59760-02020,CHINA,GUAYA FRENO EMERGENCIA IZQ,HD ATOS,OEM,,20%,,,,,,,,,,1,G,SUSPENSION,,
AGOTADO,723,CH3824,134 ,9022220,NAL,GUAYA FRENO MANO IZQ,CH SAIL,B&G,,20%,,,,,,,,,,1,G,SUSPENSION,,
AGOTADO,724,K0166,62 ,43861-02501,KOREA,HORQUILLA CAJA 3RA-4TA ,KIA PICANTO-I10 ,MOBIS,,20%,,,,,,,,,,3,H,TRANSMISION,,
,725,D4065,152 ,94580796,KOREA,HORQUILLA CLUTCH,DW RACER-CIELO-AVEO ,GM,"$ 61,400",20%,,,,,,,,,,3,H,TRANSMISION,,
,726,K6047,113 ,41430-02575,KOREA,HORQUILLA CLUTCH ,KIA PICANTO ALL NEW 2018,MOBIS,"$ 164,900",20%,,,,,,,,,,2,H,MOTOR,,
AGOTADO,727,K0132,79 ,41430-02565,KOREA,HORQUILLA CLUTCH ,KIA PICANTO II -ION,MOBIS,,20%,,,,,,,,,,3,H,TRANSMISION,,
AGOTADO,728,K0139,102 ,41430-23000,KOREA,HORQUILLA CLUTCH ,KIA RIO-VISION,MOBIS,,20%,,,,,,,,,,4,H,TRANSMISION,,
AGOTADO,729,H5395,47 ,24610-22600,CHINA,IMPULSADOR VALVULA ,HD ACC-VERNA,OEM,,20%,,,,,,,,,,2,I,MOTOR,,
AGOTADO,730,H1339,39 ,22231-37100,KOREA,IMPULSADOR VALVULA ,HD VISION-RIO,MOBIS,,20%,,,,,,,,,,2,I,MOTOR,,
,731,H6379,15 ,22231-37100,CHINA,IMPULSADOR VALVULA ,HD VISION-RIO-S/M- ,OEM,"$ 11,810",20%,,,,,,,,,,2,I,MOTOR,,
,732,K6074,27 ,24610-03000,KOREA,IMPULSADOR VALVULA ,KIA  GRAN I10 -ION-KIA SORENTO DIESEL,INA,"$ 21,800",20%,,,,,,,,,,2,I,MOTOR,,
,733,K4608,11 ,24610-03000,CHINA,IMPULSADOR VALVULA ,KIA  GRAN I10 -ION-KIA SORENTO DIESEL,OEM,"$ 10,000",20%,,,,,,,,,,2,I,MOTOR,,
AGOTADO,734,CH3782,152 ,96376362,CHINA,IMPULSADOR VALVULA ,CH AVEO-OPTRA 1.4-1.6,OEM,,20%,,,,,,,,,,2,I,MOTOR,,
AGOTADO,735,D0447,158 ,5233315,CHINA,IMPULSADOR VALVULA ,DW RACER-CIELO,OEM,,20%,,,,,,,,,,2,I,MOTOR,,
AGOTADO,736,CH0165,12 DAP,SWD2005020,KOREA,"JUEGO ANILLOS 0,50",CH SPARK / CHRONOS,NPR,,15%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,737,H0044,7 DAP,SWG30018ZZ,KOREA,"JUEGO ANILLOS 0,50 66,5 MM",HD ATOS 1.0 L INDU,NPR,,15%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,738,K1656,0 DAP,SWG30038ZZ-0,KOREA,JUEGO ANILLOS 0.50,HD ATOS SANTRO/ I10/ KIA PICANTO,NPR,,15%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,739,D0963,0 DAP,SWD-20003,KOREA,JUEGO ANILLOS MOTOR STD,DW CIELO-RACER,NPR,,15%,,,,,,,,,,2,J,MOTOR,,
,740,K6353,90 ,SWG30038ZZ-STD,KOREA,JUEGO ANILLOS MOTOR STD  ,KIA PICANTO-I10 - PRECIO PROMO MAS IVA,NPR,"$ 57,000",0%,,,,,,,,,,4,J,PARTE ELECTRICA,,
AGOTADO,741,CH0925,BI,SWG10026ZZ,KOREA,JUEGO ANILLOS STD,CH AVEO - OPTRA 1.4,NPR,,20%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,742,CH3000,23 DAP,SWD20004ZZ,KOREA,JUEGO ANILLOS STD,CH AVEO - OPTRA 1.6,NPR,,15%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,743,D0469,13 DAP,SWD2002,KOREA,JUEGO ANILLOS STD,CH MATIZ / TICO / DAMAS,NPR,,15%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,744,H0842,BI,SWG30017ZX,KOREA,JUEGO ANILLOS STD,HD ACCENT-VERNA,NPR,,20%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,745,K1365,24 DAP,SWG30038ZZ,KOREA,JUEGO ANILLOS STD,HD ATOS SANTRO/ I10/ KIA PICANTO,NPR,,15%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,746,CH2590,22 DAP,SWD200050,KOREA,JUEGO ANILLOS STD ,CH SPARK / CHRONOS,NPR,,15%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,747,K4167,31,SWK-30028,KOREA,JUEGO ANILLOS STD ,KIA PICANTO ION 1.0,NPR,,20%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,748,K1366,27 DAP,SWG30058ZZ,KOREA,JUEGO ANILLOS STD ,KIA PICANTO ION 1.2,NPR,,15%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,749,H3427,8 DAP,SWG30018-0,KOREA,"JUEGO ANILLOS STD  66,5 MM",HD ATOS 1.0 L INDU,NPR,,15%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,750,CH6158,209 ,96497773,CHINA,JUEGO CABLES ALTA,CH AVEO 1.4-1.6 ,OEM,,20%,,,,,,,,,,4,J,PARTE ELECTRICA,,
AGOTADO,751,K6356,244 ,27400-2X140,CHINA,JUEGO CABLES ALTA,KIA RIO  1.5,OEM,,20%,,,,,,,,,,4,J,PARTE ELECTRICA,,
,752,CH6159,180 ,96450249,CHINA,JUEGO CABLES ALTA ,CH OPTRA 1.4-1.6,OEM,"$ 32,600",20%,,,,,,,,,,4,J,PARTE ELECTRICA,,
AGOTADO,753,H7353,237 ,27501-26D00,CHINA,JUEGO CABLES ALTA ,HD VISION,OEM,,20%,,,,,,,,,,4,J,PARTE ELECTRICA,,
,754,R1514,205 ,7700742835,CHINA,JUEGO CABLES ALTA ,RN R9-CLIO1-R19,OEM,"$ 32,420",20%,,,,,,,,,,4,J,PARTE ELECTRICA,,
AGOTADO,755,D0774,241 ,96305387,CHINA,JUEGO CABLES ALTA  7MM,DW LANOS-CORSA 1.4,OEM,,20%,,,,,,,,,,2,J,MOTOR,,
,756,H4373,208 ,27501-22B10,CHINA,JUEGO CABLES ALTA - 8mm GAS,HD ACC-VERN-ATOS-PICANTO ,OEM,"$ 21,950",20%,,,,,,,,,,4,J,PARTE ELECTRICA,,
,757,H0520,5 ,21020-02591,KOREA,JUEGO CASQUETES BANCADA 0.25 ,HD ATOS,KFM,"$ 47,700",20%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,758,H0971,2 ,21020-02592,KOREA,JUEGO CASQUETES BANCADA 0.50   ,HD ATOS PRECIO PROMO MAS IVA,KFM,,0%,,,,,,,,,,2,J,MOTOR,,
,759,H0519,4 ,21020-02540,KOREA,JUEGO CASQUETES BANCADA STD  ,HD ATOS PRECIO PROMO MAS IVA,KFM,"$ 27,300",0%,,,,,,,,,,2,J,MOTOR,,
,760,H0506,6 ,23060-02912,KOREA,JUEGO CASQUETES BIELA 0.25  ,HD ATOS PRECIO PROMO MAS IVA,KFM,"$ 20,900",0%,,,,,,,,,,2,J,MOTOR,,
,761,H0518,10 ,23060-02500,KOREA,JUEGO CASQUETES BIELA STD,HD ATOS ,KFM,"$ 24,000",20%,,,,,,,,,,2,J,MOTOR,,
,762,H0410,3 ,,NAL,JUEGO CAUCHOS BUJE CUNA  VLR UNITARIO / BOLSA X 2 UNIDADES,CH ATOS M.N.,OEM,"$ 3,780",20%,,,,,,,,,,1,J,SUSPENSION,,
AGOTADO,763,CH2593,BI DAP,KD6851-STD,KOREA,JUEGO DE PISTONES  ( STD ),CH CHRONOS/ SPARK,TOTO,,15%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,764,CH0387,BI DAP,KD6851  050,KOREA,"JUEGO DE PISTONES  (0,50)",CH CHRONOS/ SPARK,TOTO,,15%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,765,H2004,BI DAP,KH660  STD,KOREA,JUEGO DE PISTONES  66 MM (STD),HD ATOS 1.0 L INDU,TOTO,,15%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,766,H1998,BI DAP,KH660  050,KOREA,"JUEGO DE PISTONES  L 66 MM (0,50) ",HD ATOS 1.0 L INDU,TOTO,,15%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,767,K1526,BI DAP,KK672-050,KOREA,"JUEGO DE PISTONES -67 MM (0,50)",HD ATOS 1.1 /  I10 / PICANTO,TOTO,,15%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,768,K1848,BI DAP,KK672-050,KOREA,JUEGO DE PISTONES STD -67 MM,HD ATOS 1.1 /  I10 / PICANTO,TOTO,,15%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,769,CH4063,BI DAP,C6970,KOREA,JUEGO DE PISTONES STD 69.7MM,CH SPARK GT - N200 - N300,TOTO,,15%,,,,,,,,,,2,J,MOTOR,,
,770,CH6256,163 ,2C780100 / 96389056,TAIWAN,JUEGO PISTONES  - 0.50,CH AVEO-OPTRA 1.4,TIK,"$ 187,100",20%,,,,,,,,,,2,J,MOTOR,,
,771,CH6264,151 ,2O776200 / 93218385,TAIWAN,JUEGO PISTONES  - 0.50,CH CORSA 1.4,TIK,"$ 193,200",20%,,,,,,,,,,2,J,MOTOR,,
,772,CH6258,162 ,2D685100 / 12111-A78B01 ,TAIWAN,JUEGO PISTONES  - 0.50,DW MATIZ TICO,TIK,"$ 131,250",20%,,,,,,,,,,2,J,MOTOR,,
,773,K6257,114 ,2H670100 / 23410-02470 ,TAIWAN,JUEGO PISTONES  - 0.50,KIA PICANTO 1.1 / I10,TIK,"$ 157,395",20%,,,,,,,,,,2,J,MOTOR,,
,774,CH6265,123 ,2G697100 / 96897461 ,TAIWAN,JUEGO PISTONES  - STD,CH SPARK GT N200 N300,TIK,"$ 227,325",20%,,,,,,,,,,2,j,MOTOR,,
AGOTADO,775,H6396,105 ,2H660100 / 23410-02700 ,TAIWAN,JUEGO PISTONES  - STD,HD ATOS,TIK,,20%,,,,,,,,,,2,J,MOTOR,,
,776,K6256,109 ,2H670100 / 23410-02470 ,TAIWAN,JUEGO PISTONES  - STD,KIA PICANTO 1.1 / I10,TIK,"$ 157,395",20%,,,,,,,,,,2,J,MOTOR,,
,777,CH6259,125 ,2D685300 / 96325189 ,TAIWAN,JUEGO PISTONES  - STD ,CH SPARK CHRONOS 1.0,TIK,"$ 144,690",20%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,778,CH6257,160 ,2D685100 / 12111-A78B01 ,TAIWAN,JUEGO PISTONES  - STD ,DW MATIZ TICO,TIK,,20%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,779,K6258,3 ,2H670100 / 23410-02470 ,TAIWAN,JUEGO PISTONES - 0.75,KIA PICANTO 1.1 / I10 ,TIK,,20%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,780,CH3002,BI DAP,KD7905-STD,KOREA,JUEGO PISTONES  STD,CH AVEO / OPTRA 1.6 79MM 4CYL ,TOTO,,15%,,,,,,,,,,2,J,MOTOR,,
,781,CH6255,168 ,2C780100 / 96389056,TAIWAN,JUEGO PISTONES - STD,CH AVEO-OPTRA 1.4 ,TIK,"$ 187,100",20%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,782,K4176,BI DAP,23410-03140-KK7115,KOREA,JUEGO PISTONES  STD 71MM,HD GRAND I10 - KIA ION 1.2,TOTO,,15%,,,,,,,,,,2,J,MOTOR,,
,783,CH6263,262 ,2O776200 / 93218385,TAIWAN,JUEGO PISTONES 1.4 - STD,CH CORSA ,TIK,"$ 202,860",20%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,784,CH0223,BI,C7380- STD,KOREA,JUEGO PISTONES STD,CH SAIL 1.4 / 12,TOTO,,15%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,785,D1084,BI DAP,KD765-0,KOREA,JUEGO PISTONES STD,DW RACER /CIELO/LANOS,TOTO,,15%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,786,H2006,BI,KH7556-STD,KOREA,JUEGO PISTONES STD  75.5 mm,HD VISION 1.4,TOTO,,15%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,787,H2001,BI,KH755-STD,KOREA,JUEGO PISTONES STD 75.5 mm,HD ACCENT 1.5 / VERNA / GYRO ,TOTO,,15%,,,,,,,,,,2,J,MOTOR,,
,788,R0078,49 ,3134,NAL,JUEGO RETEN BUJIA ,RN TWINGO 16V,OEM,"$ 23,000",20%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,789,H0896,6 ,43340-02001,KOREA,JUEGO SATELITES PLANETARIO  CON PASADOR,HD ATOS,MINWOO,,20%,,,,,,,,,,3,J,TRANSMISION,,
AGOTADO,790,H2583,6 ,43340-02001,KOREA,JUEGO SATELITES PLANETARIO CON PASADOR ,HD ATOS,OEM,,20%,,,,,,,,,,3,J,TRANSMISION,,
AGOTADO,791,K3991,99 ,43340-02500,KOREA,JUEGO SATELITES PLANETARIO CON PASADOR) ,KIA PICANTO,MINWOO,,20%,,,,,,,,,,3,J,TRANSMISION,,
,792,R2041,22DAP,151-810,NAL,JUEGO SELLO VALVULAS,RN MEGANE-CLIOII-CITIUS-SYMBOL16V-,ELRING,"$ 66,960",15%,,,,,,,,,,2,J,MOTOR,,
,793,R2042,22DAP,701-289,NAL,JUEGO SELLO VALVULAS,RN R-9 INY - R-19 1.4 - CLIO 1,ELRING,"$ 22,464",15%,,,,,,,,,,2,J,MOTOR,,
,794,R2043,23DAP,773-390,NAL,JUEGO SELLO VALVULAS ,RN TWINGO 8V (D7F),ELRING,"$ 60,480",15%,,,,,,,,,,2,J,MOTOR,,
AGOTADO,795,R0244,BI,0522.930,GERMANY,JUEGO SELLOS VALVULAS ,RN TWINGO 16V-CLIO CAMPUS,ELRING,,15%,,,,,,,,,,2,J,MOTOR,,
,796,R0079,152 ,3121,NAL,JUEGO TAPON EJE LEVAS ,RN RENAULT CLIO II - SYMBOL - CIT - MEGANE,OEM,"$ 11,550",20%,,,,,,,,,,2,J,MOTOR,,
,797,CH0295,151,90226959,NAL,KIT BUJES DE TRAPECIO (DADO - PINES)  ,CH CORSA-TODOS,OEM,"$ 12,200",20%,,,,,,,,,,4,K,TRANSMISION,,
,798,D0757,148 ,902225722,NAL,KIT BUJES PALANCA GUIA ,DW CIELO-CORSA-AVEO,OEM,"$ 7,500",20%,,,,,,,,,,4,K,TRANSMISION,,
,799,D0668,157 ,94580671,NAL,KIT BUJES PALANCA LATERALES  ,DW CIELO-CORSA,OEM,"$ 5,200",20%,,,,,,,,,,4,K,TRANSMISION,,
,800,H0133,2 ,43720-05200,NAL,KIT BUJES PALANCA SELECTORA CAMBIOS ,HD ATOS M.N,OEM,"$ 15,540",20%,,,,,,,,,,4,K,TRANSMISION,,
,801,D0583,147 ,,NAL,KIT BUJES REPARACION PALANCA (EMPALANCADO) COMPLETO ,DW CIELO,OEM,"$ 14,805",20%,,,,,,,,,,4,K,TRANSMISION,,
,802,CH0713,142,3107/177,NAL,KIT BUJES REPARACION PALANCA CAMBIOS ,CH SPARK-CHRONOS,OEM,"$ 9,400",20%,,,,,,,,,,4,K,TRANSMISION,,
,803,CH6172,147 ,TK-GM011-1,CHINA,KIT CADENA DISTRIBUCION ,CH SAIL 1.4,OEM,"$ 173,760",20%,,,,,,,,,,2,K,MOTOR,,
,804,CH6171,106 ,TK-CH039,CHINA,KIT CADENA DISTRIBUCION ,CH SPARK GT,OEM,"$ 145,430",20%,,,,,,,,,,2,K,MOTOR,,
,805,K6248,97,TK-HY012,CHINA,KIT CADENA DISTRIBUCION ,"KIA PICANTO ION 1,0",OEM,"$ 150,500",20%,,,,,,,,,,2,K,MOTOR,,
,806,CH0807,21 DAP,(DWK040B),KOREA,KIT CLUTCH,CH AVEO 1.4/1.6,VALEO,"$232,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,807,R0516,DAP 1,NSK252B,KOREA,KIT CLUTCH,RN KWID 1.0,VALEO,"$258,000",10%,,,,,,,,,,3,K,TRANSMISION,,
AGOTADO,808,CH0385,9 DAP,(KSZ-03B),KOREA,KIT CLUTCH ,CH SPRINT/88,VALEO,,10%,,,,,,,,,,3,K,TRANSMISION,,
AGOTADO,809,D0013,4 DAP,(KDW-19B),KOREA,KIT CLUTCH ,DW DAMAS,VALEO,,10%,,,,,,,,,,3,K,TRANSMISION,,
AGOTADO,810,K0044,5 DAP,(HDK-071B),KOREA,KIT CLUTCH ,HD ELANTRA/VERNA 1.6,VALEO,,10%,,,,,,,,,,3,K,TRANSMISION,,
,811,CH5267,21 DAP,SZK-041B,KOREA,KIT CLUTCH ,SUZUKI SWIFT 1.2cc,VALEO,"$294,000",10%,,,,,,,,,,3,K,TRANSMISION,,
AGOTADO,812,CH5139,A00,DWK-090B,KOREA,KIT CLUTCH ,CH TRACKER,VALEO,,10%,,,,,,,,,,3,K,TRANSMISION,,
,813,CH2532,4 DAP,(DWK-015),KOREA,KIT CLUTCH ,CH AVEO FAMILY 1.5 ,VALEO,"$262,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,814,C0044,2 DAP,(GMK-054B),KOREA,KIT CLUTCH ,CH CORSA 1.3/1.4,VALEO,"$255,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,815,C0045,3 DAP,(GMK-055B),KOREA,KIT CLUTCH ,CH CORSA 1.6/1.7 DIES,VALEO,"$316,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,816,CH0306,2 DAP,(KIS-09B),KOREA,KIT CLUTCH ,CH LUV 1.6,VALEO,"$228,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,817,CH0599,6 DAP,(KIS-10B),KOREA,KIT CLUTCH ,CH LUV 2.3,VALEO,"$248,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,818,CH3771,DAP,GMK-067B,KOREA,KIT CLUTCH ,CH N200 - N300,VALEO,"$248,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,819,CH0568,23 DAP,(DWK-019B),KOREA,KIT CLUTCH ,CH OPTRA 1.4/1.6/1.8,VALEO,"$358,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,820,CH0887,3 DAP,(GMK-063B),KOREA,KIT CLUTCH ,"CH SAIL 1,4 ",VALEO,"$275,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,821,CH0743,21 DAP,(95632170)(DWK-070B),KOREA,KIT CLUTCH ,CH SPARK GT,VALEO,"$291,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,822,CH0475,1 DAP,(DWK-037B),KOREA,KIT CLUTCH ,CH SPARK/CHRONOS,VALEO,"$203,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,823,CH0279,4 DAP,(KSZ-05B),KOREA,KIT CLUTCH ,CH SPRINT 89/SWIFT 1.0,VALEO,"$227,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,824,CH0765,3 DAP,(SZK-004B),KOREA,KIT CLUTCH ,CH SUPER CARRY / CHANA,VALEO,"$232,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,825,CH0159,4 DAP,(SZK013/KSZ07B),KOREA,KIT CLUTCH ,CH SWIFT 1.3 / ESTEEM,VALEO,"$215,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,826,D0739,3 DAP,(KDW-07B/DWK-004),KOREA,KIT CLUTCH ,DW RACER/CIELO,VALEO,"$229,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,827,D0002,3 DAP,(DWK-029/KDW-38B),KOREA,KIT CLUTCH ,DW TICO/MATIZ,VALEO,"$198,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,828,H1128,4 DAP,(HDK-34B),KOREA,KIT CLUTCH ,HD ACC/EXCELL 1.3 K,VALEO,"$288,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,829,H0002,23 DAP,(HDK-036B/KHD-039P),KOREA,KIT CLUTCH ,HD ACC/VERN 1.5,VALEO,"$291,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,830,H5899,8 DAP,HDK-204B,KOREA,KIT CLUTCH ,HD ACCENT - I25 - CERATO FORTE 1.6 SOUL,VALEO,"$331,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,831,H0669,8 DAP,(HIK-001B),KOREA,KIT CLUTCH ,HD ATOS INDU,VALEO,"$180,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,832,H0682,6 DAP,(HDK-062B),KOREA,KIT CLUTCH ,HD ATOS/KIA PICANTO/i10,VALEO,"$173,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,833,H0844,21 DAP,(HDK-152B),KOREA,KIT CLUTCH ,GYRO/VISION/I30/HD I25,VALEO,"$277,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,834,H1221,23 DAP,(HDK-110B),KOREA,KIT CLUTCH ,"HD TUCSON 2,0  / NUEVO SPORTAGE GASOLINA 05",VALEO,"$363,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,835,K3737,21 DAP,(KIK-039B),KOREA,KIT CLUTCH ,KIA PICANTO ION 1.0,VALEO,"$231,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,836,H1362,23 DAP,(HDK-180),KOREA,KIT CLUTCH ,KIA PICANTO ION 1.2/GRAND I10,VALEO,"$261,000",10%,,,,,,,,,,3,K,TRANSMISION,,
,837,M0006,2 DAP,(MZK-041B),KOREA,KIT CLUTCH ,MZ ALLEGRO/SEPHIA M/V/RIO/MAZDA 2,VALEO,"$286,000",10%,,,,,,,,,,3,K,TRANSMISION,,
